rescore	organization	title	url	evidence
38	川南町	国民健康保険について	https://www.town.kawaminami.miyazaki.jp/soshiki/6/1275.html	国民健康保険について - 川南町 ページの先頭です。 メニューを飛ばして本文へ メニュー 本文へ はじめての方へ サイトマップ Foreign language 文字サイズ 拡大 標準 背景色 白 黒 青 くらし しごと 観光 町政 Googleカスタム検索 検索対象 すべて ページ PDF 記事ID検索 防災・災害情報 日曜在宅医・休日当番医 現在地 トップページ > 分類でさがす > くらし > 保険・年金 > 国民健康保険 > 国民健康保険について 本文 国民健康保険について 記事ID：0001275 更新日：2025年6月30日更新 印刷ページ表示 川南町国民健康保険 国保（国民健康保険）とは？ 国保（国民健康保険）とは、病気やケガに備えて加入者で お金を出し合い、個々の医療費の自己負担を軽減しようとい
38	都農町	都農町地域公共交通見直しのお知らせ	https://www.town.tsuno.lg.jp/article?articleId=69a61e97c41e4b126909a255	都農町地域公共交通見直しのお知らせ 令和８年４月１日から、地域公共交通（コミュニティバス＆タクシー）の見直しを行います。 見直しの内容につきましては、以下の別紙（見直し内容のお知らせ）でもご確認いただけます。 別紙（見直し内容のお知らせ） https://prdurbanostnoapp1.blob.core.windows.net/common-article/69a61e97c41e4b126909a255/%E5%9C%B0%E5%9F%9F%E5%85%AC%E5%85%B1%E4%BA%A4%E9%80%9A_A4%E3%83%81%E3%83%A9%E3%82%B7+%281%29.pdf コミュニティバスについて 基本的なご利用は前日までの事前予約制となります。 ※一部定時運行便あり バス停間であ
37	川南町	償却資産に対する課税について	https://www.town.kawaminami.miyazaki.jp/soshiki/3/1260.html	償却資産に対する課税について - 川南町 ページの先頭です。 メニューを飛ばして本文へ メニュー 本文へ はじめての方へ サイトマップ Foreign language 文字サイズ 拡大 標準 背景色 白 黒 青 くらし しごと 観光 町政 Googleカスタム検索 検索対象 すべて ページ PDF 記事ID検索 防災・災害情報 日曜在宅医・休日当番医 現在地 トップページ > 分類でさがす > くらし > 税金個人 > 固定資産税（個人） > 償却資産に対する課税について 現在地 トップページ > 分類でさがす > くらし > 生活のできごと > 税金 > 償却資産に対する課税について 本文 償却資産に対する課税について 記事ID：0001260 更新日：2025年11月14日更新 印刷ページ表示 償却資産に
37	木城町	犯罪被害者支援	https://www.town.kijo.lg.jp/gyouseizyouhou/heiwa_zinken/2390.html	犯罪被害者支援／木城町 スマートフォン版を表示 本文へ 背景色変更 文字サイズ変更 Select Language English 繁體中文 简体中文 GO サイト内検索 ファイル種別 すべて HTML PDF ページ番号検索 くらし・手続き 医療・健康・福祉 子育て・教育 観光・文化・スポーツ しごと・産業 行政情報 サイト内検索 ページ番号検索 ホーム くらし・手続き 医療・健康・福祉 子育て・教育 観光・文化・スポーツ しごと・産業 行政情報 観光サイト 移住定住サイト 背景色変更 文字サイズ変更 Select Language English 繁體中文 简体中文 GO PC版で表示する 閉じる 現在のページ ホーム 行政情報 平和・人権 犯罪被害者支援 犯罪被害者支援 更新日：2024年03月26日 ペ
36	川南町	子育てについて	https://www.town.kawaminami.miyazaki.jp/soshiki/0/1185.html	子育てについて - 川南町 ページの先頭です。 メニューを飛ばして本文へ メニュー 本文へ はじめての方へ サイトマップ Foreign language 文字サイズ 拡大 標準 背景色 白 黒 青 くらし しごと 観光 町政 Googleカスタム検索 検索対象 すべて ページ PDF 記事ID検索 防災・災害情報 日曜在宅医・休日当番医 現在地 トップページ > 分類でさがす > くらし > 生活のできごと > 子育て・教育 > 子育てについて 本文 子育てについて 記事ID：0001185 更新日：2020年12月22日更新 印刷ページ表示 川南町の子育てポータルサイトができました！ ＜外部リンク＞ &uarr;こちらのバナーをクリックしてください。 町内の保育施設 保育所 保育所(園)利用者負担額(保育料
35	川南町	子育て・教育	https://www.town.kawaminami.miyazaki.jp/life/1/1/2/	子育て・教育 - 川南町 ページの先頭です。 メニューを飛ばして本文へ メニュー 本文へ はじめての方へ サイトマップ Foreign language 文字サイズ 拡大 標準 背景色 白 黒 青 くらし しごと 観光 町政 Googleカスタム検索 検索対象 すべて ページ PDF 記事ID検索 防災・災害情報 日曜在宅医・休日当番医 現在地 トップページ > 分類でさがす > くらし > 生活のできごと > 子育て・教育 本文 子育て・教育 おすすめ情報 2026年6月19日更新 令和8年度 かわみなみ開拓塾（生徒募集） 2026年4月10日更新 離乳食教室について 2026年4月10日更新 乳幼児健診のご案内 2026年4月10日更新 むし歯予防のためのフッ化物塗布を実施しています 2026年4月1日更新
35	川南町	町民健康課	https://www.town.kawaminami.miyazaki.jp/soshiki/6/	町民健康課 - 川南町 ページの先頭です。 メニューを飛ばして本文へ メニュー 本文へ はじめての方へ サイトマップ Foreign language 文字サイズ 拡大 標準 背景色 白 黒 青 くらし しごと 観光 町政 Googleカスタム検索 検索対象 すべて ページ PDF 記事ID検索 防災・災害情報 日曜在宅医・休日当番医 現在地 トップページ > 組織でさがす > 町長部局 > 町民健康課 本文 町民健康課 新着情報 2026年7月1日更新 日曜在宅医・休日当番医の御案内（7月） 2026年4月13日更新 特定健診・後期高齢者健診・わけもん健診を実施しています！ 2026年4月10日更新 離乳食教室について 2026年4月1日更新 子宮頸がん予防ワクチン（HPVワクチン）接種について 2026年3
35	川南町	介護保険サービスを受けるには	https://www.town.kawaminami.miyazaki.jp/soshiki/4/1372.html	介護保険サービスを受けるには - 川南町 ページの先頭です。 メニューを飛ばして本文へ メニュー 本文へ はじめての方へ サイトマップ Foreign language 文字サイズ 拡大 標準 背景色 白 黒 青 くらし しごと 観光 町政 Googleカスタム検索 検索対象 すべて ページ PDF 記事ID検索 防災・災害情報 日曜在宅医・休日当番医 現在地 トップページ > 分類でさがす > くらし > 保険・年金 > 介護保険 > 介護保険サービスを受けるには 現在地 トップページ > 分類でさがす > くらし > 生活のできごと > 介護 > 介護保険サービスを受けるには 本文 介護保険サービスを受けるには 記事ID：0001372 更新日：2020年12月22日更新 印刷ページ表示 介護保険のサービス
34	新富町	国民健康保険	https://www.town.shintomi.lg.jp/iryo_kenko_fukushi/kokuminkenkohoken/1807.html	国民健康保険／新富町 スマートフォン版を表示 本文へ 閲覧支援 Languages メニュー 文字拡大 標準 （初期状態） 標準 に戻す 拡大 （初期状態） 拡大 拡大（最大状態） 背景色変更 黒 背景色を黒色にする 青 背景色を青色にする 標準 背景色を元に戻す Select Language English 中文（繁体） 中文（簡体） GO Select your language 閉じる キーワードから探す ファイル種別 すべて HTML PDF ページIDから探す 検索 くらし くらしを開く 医療・健康・福祉 医療・健康・福祉を開く 子育て・教育 子育て・教育を開く 観光・文化・スポーツ 観光・文化・スポーツを開く 産業・ビジネス 産業・ビジネスを開く 町政 町政を開く 閉じる 閲覧支援 Languag
34	新富町	介護保険制度	https://www.town.shintomi.lg.jp/iryo_kenko_fukushi/kaigohoken/1705.html	介護保険制度／新富町 スマートフォン版を表示 本文へ 閲覧支援 Languages メニュー 文字拡大 標準 （初期状態） 標準 に戻す 拡大 （初期状態） 拡大 拡大（最大状態） 背景色変更 黒 背景色を黒色にする 青 背景色を青色にする 標準 背景色を元に戻す Select Language English 中文（繁体） 中文（簡体） GO Select your language 閉じる キーワードから探す ファイル種別 すべて HTML PDF ページIDから探す 検索 くらし くらしを開く 医療・健康・福祉 医療・健康・福祉を開く 子育て・教育 子育て・教育を開く 観光・文化・スポーツ 観光・文化・スポーツを開く 産業・ビジネス 産業・ビジネスを開く 町政 町政を開く 閉じる 閲覧支援 Languag
34	新富町	住所変更・世帯変更	https://www.town.shintomi.lg.jp/kurashi/todokede_shomei/1851.html	住所変更・世帯変更／新富町 スマートフォン版を表示 本文へ 閲覧支援 Languages メニュー 文字拡大 標準 （初期状態） 標準 に戻す 拡大 （初期状態） 拡大 拡大（最大状態） 背景色変更 黒 背景色を黒色にする 青 背景色を青色にする 標準 背景色を元に戻す Select Language English 中文（繁体） 中文（簡体） GO Select your language 閉じる キーワードから探す ファイル種別 すべて HTML PDF ページIDから探す 検索 くらし くらしを開く 医療・健康・福祉 医療・健康・福祉を開く 子育て・教育 子育て・教育を開く 観光・文化・スポーツ 観光・文化・スポーツを開く 産業・ビジネス 産業・ビジネスを開く 町政 町政を開く 閉じる 閲覧支援 Lang
34	新富町	障害者手帳を持たない高齢者の障害者控除	https://www.town.shintomi.lg.jp/iryo_kenko_fukushi/iryohijosei/2765.html	障害者手帳を持たない高齢者の障害者控除／新富町 スマートフォン版を表示 本文へ 閲覧支援 Languages メニュー 文字拡大 標準 （初期状態） 標準 に戻す 拡大 （初期状態） 拡大 拡大（最大状態） 背景色変更 黒 背景色を黒色にする 青 背景色を青色にする 標準 背景色を元に戻す Select Language English 中文（繁体） 中文（簡体） GO Select your language 閉じる キーワードから探す ファイル種別 すべて HTML PDF ページIDから探す 検索 くらし くらしを開く 医療・健康・福祉 医療・健康・福祉を開く 子育て・教育 子育て・教育を開く 観光・文化・スポーツ 観光・文化・スポーツを開く 産業・ビジネス 産業・ビジネスを開く 町政 町政を開く 閉じる
34	新富町	妊婦	https://www.town.shintomi.lg.jp/kosodate_kyoiku/kosodatejoho/1888.html	妊婦／新富町 スマートフォン版を表示 本文へ 閲覧支援 Languages メニュー 文字拡大 標準 （初期状態） 標準 に戻す 拡大 （初期状態） 拡大 拡大（最大状態） 背景色変更 黒 背景色を黒色にする 青 背景色を青色にする 標準 背景色を元に戻す Select Language English 中文（繁体） 中文（簡体） GO Select your language 閉じる キーワードから探す ファイル種別 すべて HTML PDF ページIDから探す 検索 くらし くらしを開く 医療・健康・福祉 医療・健康・福祉を開く 子育て・教育 子育て・教育を開く 観光・文化・スポーツ 観光・文化・スポーツを開く 産業・ビジネス 産業・ビジネスを開く 町政 町政を開く 閉じる 閲覧支援 Languages メ
33	川南町	建設課	https://www.town.kawaminami.miyazaki.jp/soshiki/9/	建設課 - 川南町 ページの先頭です。 メニューを飛ばして本文へ メニュー 本文へ はじめての方へ サイトマップ Foreign language 文字サイズ 拡大 標準 背景色 白 黒 青 くらし しごと 観光 町政 Googleカスタム検索 検索対象 すべて ページ PDF 記事ID検索 防災・災害情報 日曜在宅医・休日当番医 現在地 トップページ > 組織でさがす > 町長部局 > 建設課 本文 建設課 新着情報 2026年7月3日更新 川南町営住宅の空き情報 2026年4月24日更新 川南町空家等除却事業（単独事業） 2025年11月4日更新 「川南町通学路交通安全プログラム」を策定しました 2023年6月1日更新 「川南町立地適正化計画」について 2023年5月10日更新 耐震関連事業に係る補助金代理
33	川南町	病児・病後児保育施設（ケアルームこどみん）	https://www.town.kawaminami.miyazaki.jp/soshiki/4/7655.html	病児・病後児保育施設（ケアルームこどみん） - 川南町 ページの先頭です。 メニューを飛ばして本文へ メニュー 本文へ はじめての方へ サイトマップ Foreign language 文字サイズ 拡大 標準 背景色 白 黒 青 くらし しごと 観光 町政 Googleカスタム検索 検索対象 すべて ページ PDF 記事ID検索 防災・災害情報 日曜在宅医・休日当番医 現在地 トップページ > 組織でさがす > 町長部局 > 福祉課 > 病児・病後児保育施設（ケアルームこどみん） 本文 病児・病後児保育施設（ケアルームこどみん） 記事ID：0007655 更新日：2026年6月1日更新 印刷ページ表示 ケアルームこどみん 「ケアルームこどみん」は、令和4年10月に新規開設された病児・病後児保育施設です。 病気また
33	川南町	介護保険サービスの利用者負担について	https://www.town.kawaminami.miyazaki.jp/soshiki/4/1373.html	介護保険サービスの利用者負担について - 川南町 ページの先頭です。 メニューを飛ばして本文へ メニュー 本文へ はじめての方へ サイトマップ Foreign language 文字サイズ 拡大 標準 背景色 白 黒 青 くらし しごと 観光 町政 Googleカスタム検索 検索対象 すべて ページ PDF 記事ID検索 防災・災害情報 日曜在宅医・休日当番医 現在地 トップページ > 分類でさがす > くらし > 保険・年金 > 介護保険 > 介護保険サービスの利用者負担について 現在地 トップページ > 分類でさがす > くらし > 生活のできごと > 介護 > 介護保険サービスの利用者負担について 本文 介護保険サービスの利用者負担について 記事ID：0001373 更新日：2021年4月1日更新 印刷ペ
33	川南町	マイナンバーカード（個人番号カード）の交付について	https://www.town.kawaminami.miyazaki.jp/soshiki/6/1270.html	マイナンバーカード（個人番号カード）の交付について - 川南町 ページの先頭です。 メニューを飛ばして本文へ メニュー 本文へ はじめての方へ サイトマップ Foreign language 文字サイズ 拡大 標準 背景色 白 黒 青 くらし しごと 観光 町政 Googleカスタム検索 検索対象 すべて ページ PDF 記事ID検索 防災・災害情報 日曜在宅医・休日当番医 現在地 トップページ > 分類でさがす > くらし > 生活のできごと > 各種手続き > マイナンバーカード（個人番号カード）の交付について 現在地 トップページ > 分類でさがす > くらし > 戸籍・住民票・証明 > 本人証明・マイナンバー > マイナンバーカード（個人番号カード）の交付について 本文 マイナンバーカード（個人番号カー
33	川南町	中小企業退職金共済制度について	https://www.town.kawaminami.miyazaki.jp/soshiki/7/13966.html	中小企業退職金共済制度について - 川南町 ページの先頭です。 メニューを飛ばして本文へ メニュー 本文へ はじめての方へ サイトマップ Foreign language 文字サイズ 拡大 標準 背景色 白 黒 青 くらし しごと 観光 町政 Googleカスタム検索 検索対象 すべて ページ PDF 記事ID検索 防災・災害情報 日曜在宅医・休日当番医 現在地 トップページ > 組織でさがす > 町長部局 > 産業推進課 > 中小企業退職金共済制度について 本文 中小企業退職金共済制度について 記事ID：0013966 更新日：2025年4月30日更新 印刷ページ表示 中小企業退職金共済制度（中退共）は、中小企業で働く従業員のための退職金制度です。 制度の目的 ​中小企業者の相互共済と国の援助で退職金制度を確
32	新富町	国民年金	https://www.town.shintomi.lg.jp/iryo_kenko_fukushi/kokuminnenkin/1783.html	国民年金／新富町 スマートフォン版を表示 本文へ 閲覧支援 Languages メニュー 文字拡大 標準 （初期状態） 標準 に戻す 拡大 （初期状態） 拡大 拡大（最大状態） 背景色変更 黒 背景色を黒色にする 青 背景色を青色にする 標準 背景色を元に戻す Select Language English 中文（繁体） 中文（簡体） GO Select your language 閉じる キーワードから探す ファイル種別 すべて HTML PDF ページIDから探す 検索 くらし くらしを開く 医療・健康・福祉 医療・健康・福祉を開く 子育て・教育 子育て・教育を開く 観光・文化・スポーツ 観光・文化・スポーツを開く 産業・ビジネス 産業・ビジネスを開く 町政 町政を開く 閉じる 閲覧支援 Languages
32	新富町	教育委員会	https://www.town.shintomi.lg.jp/kosodate_kyoiku/kyoikuiinkai/1887.html	教育委員会／新富町 スマートフォン版を表示 本文へ 閲覧支援 Languages メニュー 文字拡大 標準 （初期状態） 標準 に戻す 拡大 （初期状態） 拡大 拡大（最大状態） 背景色変更 黒 背景色を黒色にする 青 背景色を青色にする 標準 背景色を元に戻す Select Language English 中文（繁体） 中文（簡体） GO Select your language 閉じる キーワードから探す ファイル種別 すべて HTML PDF ページIDから探す 検索 くらし くらしを開く 医療・健康・福祉 医療・健康・福祉を開く 子育て・教育 子育て・教育を開く 観光・文化・スポーツ 観光・文化・スポーツを開く 産業・ビジネス 産業・ビジネスを開く 町政 町政を開く 閉じる 閲覧支援 Language
32	新富町	一般質問	https://www.town.shintomi.lg.jp/chosei/gikai/2094.html	一般質問／新富町 スマートフォン版を表示 本文へ 閲覧支援 Languages メニュー 文字拡大 標準 （初期状態） 標準 に戻す 拡大 （初期状態） 拡大 拡大（最大状態） 背景色変更 黒 背景色を黒色にする 青 背景色を青色にする 標準 背景色を元に戻す Select Language English 中文（繁体） 中文（簡体） GO Select your language 閉じる キーワードから探す ファイル種別 すべて HTML PDF ページIDから探す 検索 くらし くらしを開く 医療・健康・福祉 医療・健康・福祉を開く 子育て・教育 子育て・教育を開く 観光・文化・スポーツ 観光・文化・スポーツを開く 産業・ビジネス 産業・ビジネスを開く 町政 町政を開く 閉じる 閲覧支援 Languages
32	新富町	一般質問_3ページ	https://www.town.shintomi.lg.jp/chosei/gikai/2632.html	一般質問_3ページ／新富町 スマートフォン版を表示 本文へ 閲覧支援 Languages メニュー 文字拡大 標準 （初期状態） 標準 に戻す 拡大 （初期状態） 拡大 拡大（最大状態） 背景色変更 黒 背景色を黒色にする 青 背景色を青色にする 標準 背景色を元に戻す Select Language English 中文（繁体） 中文（簡体） GO Select your language 閉じる キーワードから探す ファイル種別 すべて HTML PDF ページIDから探す 検索 くらし くらしを開く 医療・健康・福祉 医療・健康・福祉を開く 子育て・教育 子育て・教育を開く 観光・文化・スポーツ 観光・文化・スポーツを開く 産業・ビジネス 産業・ビジネスを開く 町政 町政を開く 閉じる 閲覧支援 Lang
32	新富町	廃棄物の種類	https://www.town.shintomi.lg.jp/chosei/gyoseiunei/4/2172.html	廃棄物の種類／新富町 スマートフォン版を表示 本文へ 閲覧支援 Languages メニュー 文字拡大 標準 （初期状態） 標準 に戻す 拡大 （初期状態） 拡大 拡大（最大状態） 背景色変更 黒 背景色を黒色にする 青 背景色を青色にする 標準 背景色を元に戻す Select Language English 中文（繁体） 中文（簡体） GO Select your language 閉じる キーワードから探す ファイル種別 すべて HTML PDF ページIDから探す 検索 くらし くらしを開く 医療・健康・福祉 医療・健康・福祉を開く 子育て・教育 子育て・教育を開く 観光・文化・スポーツ 観光・文化・スポーツを開く 産業・ビジネス 産業・ビジネスを開く 町政 町政を開く 閉じる 閲覧支援 Languag
32	新富町	地域包括支援センター	https://www.town.shintomi.lg.jp/iryo_kenko_fukushi/fukushi/2/1790.html	地域包括支援センター／新富町 スマートフォン版を表示 本文へ 閲覧支援 Languages メニュー 文字拡大 標準 （初期状態） 標準 に戻す 拡大 （初期状態） 拡大 拡大（最大状態） 背景色変更 黒 背景色を黒色にする 青 背景色を青色にする 標準 背景色を元に戻す Select Language English 中文（繁体） 中文（簡体） GO Select your language 閉じる キーワードから探す ファイル種別 すべて HTML PDF ページIDから探す 検索 くらし くらしを開く 医療・健康・福祉 医療・健康・福祉を開く 子育て・教育 子育て・教育を開く 観光・文化・スポーツ 観光・文化・スポーツを開く 産業・ビジネス 産業・ビジネスを開く 町政 町政を開く 閉じる 閲覧支援 Lan
32	新富町	新富町はつらつ健康基金	https://www.town.shintomi.lg.jp/iryo_kenko_fukushi/iryo/2/1806.html	新富町はつらつ健康基金／新富町 スマートフォン版を表示 本文へ 閲覧支援 Languages メニュー 文字拡大 標準 （初期状態） 標準 に戻す 拡大 （初期状態） 拡大 拡大（最大状態） 背景色変更 黒 背景色を黒色にする 青 背景色を青色にする 標準 背景色を元に戻す Select Language English 中文（繁体） 中文（簡体） GO Select your language 閉じる キーワードから探す ファイル種別 すべて HTML PDF ページIDから探す 検索 くらし くらしを開く 医療・健康・福祉 医療・健康・福祉を開く 子育て・教育 子育て・教育を開く 観光・文化・スポーツ 観光・文化・スポーツを開く 産業・ビジネス 産業・ビジネスを開く 町政 町政を開く 閉じる 閲覧支援 La
32	新富町	障害者手帳	https://www.town.shintomi.lg.jp/iryo_kenko_fukushi/fukushi/3/1793.html	障害者手帳／新富町 スマートフォン版を表示 本文へ 閲覧支援 Languages メニュー 文字拡大 標準 （初期状態） 標準 に戻す 拡大 （初期状態） 拡大 拡大（最大状態） 背景色変更 黒 背景色を黒色にする 青 背景色を青色にする 標準 背景色を元に戻す Select Language English 中文（繁体） 中文（簡体） GO Select your language 閉じる キーワードから探す ファイル種別 すべて HTML PDF ページIDから探す 検索 くらし くらしを開く 医療・健康・福祉 医療・健康・福祉を開く 子育て・教育 子育て・教育を開く 観光・文化・スポーツ 観光・文化・スポーツを開く 産業・ビジネス 産業・ビジネスを開く 町政 町政を開く 閉じる 閲覧支援 Language
32	新富町	町民税（特別徴収）	https://www.town.shintomi.lg.jp/kurashi/zeikin/4/1838.html	町民税（特別徴収）／新富町 スマートフォン版を表示 本文へ 閲覧支援 Languages メニュー 文字拡大 標準 （初期状態） 標準 に戻す 拡大 （初期状態） 拡大 拡大（最大状態） 背景色変更 黒 背景色を黒色にする 青 背景色を青色にする 標準 背景色を元に戻す Select Language English 中文（繁体） 中文（簡体） GO Select your language 閉じる キーワードから探す ファイル種別 すべて HTML PDF ページIDから探す 検索 くらし くらしを開く 医療・健康・福祉 医療・健康・福祉を開く 子育て・教育 子育て・教育を開く 観光・文化・スポーツ 観光・文化・スポーツを開く 産業・ビジネス 産業・ビジネスを開く 町政 町政を開く 閉じる 閲覧支援 Lang
32	川南町	お知らせ	https://www.town.kawaminami.miyazaki.jp/soshiki/list7-6.html	お知らせ - 川南町 ページの先頭です。 メニューを飛ばして本文へ メニュー 本文へ はじめての方へ サイトマップ Foreign language 文字サイズ 拡大 標準 背景色 白 黒 青 くらし しごと 観光 町政 Googleカスタム検索 検索対象 すべて ページ PDF 記事ID検索 防災・災害情報 日曜在宅医・休日当番医 現在地 トップページ > お知らせ 本文 お知らせ 2022年10月26日更新 農山漁村振興交付金に係る活性化計画の公表について 2022年10月5日更新 「2050年ゼロカーボンシティかわみなみ」を宣言しました 2022年6月6日更新 スマホアプリ「地域通貨トロン」機種変更の際のご注意 2022年4月27日更新 介護人材育成支援事業助成金について 2022年2月18日更新 川南町
31	川南町	延滞金について	https://www.town.kawaminami.miyazaki.jp/soshiki/3/15218.html	延滞金について - 川南町 ページの先頭です。 メニューを飛ばして本文へ メニュー 本文へ はじめての方へ サイトマップ Foreign language 文字サイズ 拡大 標準 背景色 白 黒 青 くらし しごと 観光 町政 Googleカスタム検索 検索対象 すべて ページ PDF 記事ID検索 防災・災害情報 日曜在宅医・休日当番医 現在地 トップページ > 組織でさがす > 町長部局 > 税務課 > 延滞金について 本文 延滞金について 記事ID：0015218 更新日：2026年1月1日更新 印刷ページ表示 延滞金について 町税を滞納することは、納期内に納付している大多数の町民との公平性を欠くことになります。税の公平性を確保するため、納期限後に納付される方は、本来の納税に加えて遅延した日数に応じた延滞
31	木城町	地域未来交付金（地域未来推進型）に係る事業概要について	https://www.town.kijo.lg.jp/gyouseizyouhou/seisaku_keikaku/sougoukeikaku/913.html	地域未来交付金（地域未来推進型）に係る事業概要について／木城町 スマートフォン版を表示 本文へ 背景色変更 文字サイズ変更 Select Language English 繁體中文 简体中文 GO サイト内検索 ファイル種別 すべて HTML PDF ページ番号検索 くらし・手続き 医療・健康・福祉 子育て・教育 観光・文化・スポーツ しごと・産業 行政情報 サイト内検索 ページ番号検索 ホーム くらし・手続き 医療・健康・福祉 子育て・教育 観光・文化・スポーツ しごと・産業 行政情報 観光サイト 移住定住サイト 背景色変更 文字サイズ変更 Select Language English 繁體中文 简体中文 GO PC版で表示する 閉じる 現在のページ ホーム 行政情報 政策・計画 総合計画 地域未来交付金（
30	新富町	不妊治療	https://www.town.shintomi.lg.jp/kosodate_kyoiku/kosodatejoho/1726.html	不妊治療／新富町 スマートフォン版を表示 本文へ 閲覧支援 Languages メニュー 文字拡大 標準 （初期状態） 標準 に戻す 拡大 （初期状態） 拡大 拡大（最大状態） 背景色変更 黒 背景色を黒色にする 青 背景色を青色にする 標準 背景色を元に戻す Select Language English 中文（繁体） 中文（簡体） GO Select your language 閉じる キーワードから探す ファイル種別 すべて HTML PDF ページIDから探す 検索 くらし くらしを開く 医療・健康・福祉 医療・健康・福祉を開く 子育て・教育 子育て・教育を開く 観光・文化・スポーツ 観光・文化・スポーツを開く 産業・ビジネス 産業・ビジネスを開く 町政 町政を開く 閉じる 閲覧支援 Languages
30	新富町	一般質問_2ページ	https://www.town.shintomi.lg.jp/chosei/gikai/2631.html	一般質問_2ページ／新富町 スマートフォン版を表示 本文へ 閲覧支援 Languages メニュー 文字拡大 標準 （初期状態） 標準 に戻す 拡大 （初期状態） 拡大 拡大（最大状態） 背景色変更 黒 背景色を黒色にする 青 背景色を青色にする 標準 背景色を元に戻す Select Language English 中文（繁体） 中文（簡体） GO Select your language 閉じる キーワードから探す ファイル種別 すべて HTML PDF ページIDから探す 検索 くらし くらしを開く 医療・健康・福祉 医療・健康・福祉を開く 子育て・教育 子育て・教育を開く 観光・文化・スポーツ 観光・文化・スポーツを開く 産業・ビジネス 産業・ビジネスを開く 町政 町政を開く 閉じる 閲覧支援 Lang
30	新富町	令和8年（2026年）10月から国民年金保険料の育児免除制度が始まります!	https://www.town.shintomi.lg.jp/iryo_kenko_fukushi/kokuminnenkin/3094.html	令和8年（2026年）10月から国民年金保険料の育児免除制度が始まります!／新富町 スマートフォン版を表示 本文へ 閲覧支援 Languages メニュー 文字拡大 標準 （初期状態） 標準 に戻す 拡大 （初期状態） 拡大 拡大（最大状態） 背景色変更 黒 背景色を黒色にする 青 背景色を青色にする 標準 背景色を元に戻す Select Language English 中文（繁体） 中文（簡体） GO Select your language 閉じる キーワードから探す ファイル種別 すべて HTML PDF ページIDから探す 検索 くらし くらしを開く 医療・健康・福祉 医療・健康・福祉を開く 子育て・教育 子育て・教育を開く 観光・文化・スポーツ 観光・文化・スポーツを開く 産業・ビジネス 産業・ビジ
29	新富町	子育て・教育	https://www.town.shintomi.lg.jp/kosodate_kyoiku/index.html	子育て・教育／新富町 スマートフォン版を表示 本文へ 閲覧支援 Languages メニュー 文字拡大 標準 （初期状態） 標準 に戻す 拡大 （初期状態） 拡大 拡大（最大状態） 背景色変更 黒 背景色を黒色にする 青 背景色を青色にする 標準 背景色を元に戻す Select Language English 中文（繁体） 中文（簡体） GO Select your language 閉じる キーワードから探す ファイル種別 すべて HTML PDF ページIDから探す 検索 くらし くらしを開く 医療・健康・福祉 医療・健康・福祉を開く 子育て・教育 子育て・教育を開く 観光・文化・スポーツ 観光・文化・スポーツを開く 産業・ビジネス 産業・ビジネスを開く 町政 町政を開く 閉じる 閲覧支援 Languag
29	川南町	「罹災証明書」及び「被災証明書」について	https://www.town.kawaminami.miyazaki.jp/soshiki/1/13057.html	「罹災証明書」及び「被災証明書」について - 川南町 ページの先頭です。 メニューを飛ばして本文へ メニュー 本文へ はじめての方へ サイトマップ Foreign language 文字サイズ 拡大 標準 背景色 白 黒 青 くらし しごと 観光 町政 Googleカスタム検索 検索対象 すべて ページ PDF 記事ID検索 防災・災害情報 日曜在宅医・休日当番医 現在地 トップページ > 分類でさがす > くらし > 救急・防災 > 防災 > 「罹災証明書」及び「被災証明書」について 本文 「罹災証明書」及び「被災証明書」について 記事ID：0013057 更新日：2024年10月23日更新 印刷ページ表示 罹災証明書、被災証明書の発行について 風水害・地震などの自然災害によって、建物、家財などが被災した場合
29	川南町	保育所（園）保育料（利用者負担額）を軽減しています	https://www.town.kawaminami.miyazaki.jp/soshiki/4/1325.html	保育所（園）保育料（利用者負担額）を軽減しています - 川南町 ページの先頭です。 メニューを飛ばして本文へ メニュー 本文へ はじめての方へ サイトマップ Foreign language 文字サイズ 拡大 標準 背景色 白 黒 青 くらし しごと 観光 町政 Googleカスタム検索 検索対象 すべて ページ PDF 記事ID検索 防災・災害情報 日曜在宅医・休日当番医 現在地 トップページ > 分類でさがす > くらし > 生活のできごと > 子育て・教育 > 保育所（園）保育料（利用者負担額）を軽減しています 本文 保育所（園）保育料（利用者負担額）を軽減しています 記事ID：0001325 更新日：2020年12月22日更新 印刷ページ表示 保育料を国の基準額の5割程度まで引き下げます。 対象者 保育
29	川南町	学校教育に関する手続き	https://www.town.kawaminami.miyazaki.jp/soshiki/12/1187.html	学校教育に関する手続き - 川南町 ページの先頭です。 メニューを飛ばして本文へ メニュー 本文へ はじめての方へ サイトマップ Foreign language 文字サイズ 拡大 標準 背景色 白 黒 青 くらし しごと 観光 町政 Googleカスタム検索 検索対象 すべて ページ PDF 記事ID検索 防災・災害情報 日曜在宅医・休日当番医 現在地 トップページ > 分類でさがす > くらし > 生活のできごと > 子育て・教育 > 学校教育に関する手続き 現在地 トップページ > 分類でさがす > くらし > 生活のできごと > 各種手続き > 学校教育に関する手続き 本文 学校教育に関する手続き 記事ID：0001187 更新日：2026年3月17日更新 印刷ページ表示 教育 学校 小学校入学式までの
