id	rescored	originalScore	organization	title	url	evidence
730	37	30	三股町	小児慢性特定疾病児童に対する日常生活用具の給付について	https://www.town.mimata.lg.jp/contents/57.html	小児慢性特定疾病児童に対する日常生活用具の給付について - 三股町公式ホームページ 本文へスキップします。 総合トップ 三股町観光ホームページ 施設の予約状況確認 三股町立文化会館 三股町立図書館 みまた～ん.com 情報交流センター ～あつまい～ 特設サイト 総合トップ 三股町観光ホームページ 施設の予約状況確認 三股町立文化会館 三股町立図書館 みまた～ん.com 情報交流センター ～あつまい～ 文字サイズ 中 大 Translation くらし・手続き 子育て・教育 健康・福祉 文化・スポーツ しごと・産業 イベント情報 ホーム 健康・福祉 障がい者支援 障害児支援 小児慢性特定疾病児童に対する日常生活用具の給付について 小児慢性特定疾病児童に対する日常生活用具の給付について 更新日：2019/9/2 １
744	37	30	三股町	三股町就学援助制度のお知らせ	https://www.town.mimata.lg.jp/contents/206.html	三股町就学援助制度のお知らせ - 三股町公式ホームページ 本文へスキップします。 総合トップ 三股町観光ホームページ 施設の予約状況確認 三股町立文化会館 三股町立図書館 みまた～ん.com 情報交流センター ～あつまい～ 特設サイト 総合トップ 三股町観光ホームページ 施設の予約状況確認 三股町立文化会館 三股町立図書館 みまた～ん.com 情報交流センター ～あつまい～ 文字サイズ 中 大 Translation くらし・手続き 子育て・教育 健康・福祉 文化・スポーツ しごと・産業 イベント情報 ホーム 子育て・教育 教育 小学校・中学校 三股町就学援助制度のお知らせ 三股町就学援助制度のお知らせ 更新日：2019/9/2 三股町教育委員会では経済的理由により就学困難な児童生徒の保護者に対して、学校給食費
745	37	30	三股町	令和７年度三股町就学援助制度「新入学児童生徒学用品費」の入学前支給のお知らせ	https://www.town.mimata.lg.jp/contents/208.html	令和７年度三股町就学援助制度「新入学児童生徒学用品費」の入学前支給のお知らせ - 三股町公式ホームページ 本文へスキップします。 総合トップ 三股町観光ホームページ 施設の予約状況確認 三股町立文化会館 三股町立図書館 みまた～ん.com 情報交流センター ～あつまい～ 特設サイト 総合トップ 三股町観光ホームページ 施設の予約状況確認 三股町立文化会館 三股町立図書館 みまた～ん.com 情報交流センター ～あつまい～ 文字サイズ 中 大 Translation くらし・手続き 子育て・教育 健康・福祉 文化・スポーツ しごと・産業 イベント情報 ホーム 子育て・教育 教育 小学校・中学校 令和７年度三股町就学援助制度「新入学児童生徒学用品費」の入学前支給のお知らせ 令和７年度三股町就学援助制度「新入学児童生
750	37	30	三股町	三股町過疎地域定住促進奨励金のご案内	https://www.town.mimata.lg.jp/contents/642.html	三股町過疎地域定住促進奨励金のご案内 - 三股町公式ホームページ 本文へスキップします。 総合トップ 三股町観光ホームページ 施設の予約状況確認 三股町立文化会館 三股町立図書館 みまた～ん.com 情報交流センター ～あつまい～ 特設サイト 総合トップ 三股町観光ホームページ 施設の予約状況確認 三股町立文化会館 三股町立図書館 みまた～ん.com 情報交流センター ～あつまい～ 文字サイズ 中 大 Translation くらし・手続き 子育て・教育 健康・福祉 文化・スポーツ しごと・産業 イベント情報 ホーム 申請書様式・電子申請 申請書_移住・定住 三股町過疎地域定住促進奨励金のご案内 三股町過疎地域定住促進奨励金のご案内 更新日：2023/4/1 ◎三股町過疎地域定住促進奨励金のご案内 町内には、将
751	37	30	三股町	（町民向け）介護用品支給（助成）事業について	https://www.town.mimata.lg.jp/contents/682.html	（町民向け）介護用品支給（助成）事業について - 三股町公式ホームページ 本文へスキップします。 総合トップ 三股町観光ホームページ 施設の予約状況確認 三股町立文化会館 三股町立図書館 みまた～ん.com 情報交流センター ～あつまい～ 特設サイト 総合トップ 三股町観光ホームページ 施設の予約状況確認 三股町立文化会館 三股町立図書館 みまた～ん.com 情報交流センター ～あつまい～ 文字サイズ 中 大 Translation くらし・手続き 子育て・教育 健康・福祉 文化・スポーツ しごと・産業 イベント情報 ホーム 健康・福祉 高齢者支援 介護保険 （町民向け）介護用品支給（助成）事業について （町民向け）介護用品支給（助成）事業について 更新日：2022/4/1 重度の要介護高齢者を介護している家族
753	37	30	三股町	（事業者向け）介護用品支給（助成）事業について 事業者請求用様式	https://www.town.mimata.lg.jp/contents/685.html	（事業者向け）介護用品支給（助成）事業について 事業者請求用様式 - 三股町公式ホームページ 本文へスキップします。 総合トップ 三股町観光ホームページ 施設の予約状況確認 三股町立文化会館 三股町立図書館 みまた～ん.com 情報交流センター ～あつまい～ 特設サイト 総合トップ 三股町観光ホームページ 施設の予約状況確認 三股町立文化会館 三股町立図書館 みまた～ん.com 情報交流センター ～あつまい～ 文字サイズ 中 大 Translation くらし・手続き 子育て・教育 健康・福祉 文化・スポーツ しごと・産業 イベント情報 ホーム 健康・福祉 高齢者支援 介護保険 （事業者向け）介護用品支給（助成）事業について 事業者請求用様式 （事業者向け）介護用品支給（助成）事業について 事業者請求用様式 更
756	37	30	三股町	軽度者に対する福祉用具貸与の例外給付	https://www.town.mimata.lg.jp/contents/688.html	軽度者に対する福祉用具貸与の例外給付 - 三股町公式ホームページ 本文へスキップします。 総合トップ 三股町観光ホームページ 施設の予約状況確認 三股町立文化会館 三股町立図書館 みまた～ん.com 情報交流センター ～あつまい～ 特設サイト 総合トップ 三股町観光ホームページ 施設の予約状況確認 三股町立文化会館 三股町立図書館 みまた～ん.com 情報交流センター ～あつまい～ 文字サイズ 中 大 Translation くらし・手続き 子育て・教育 健康・福祉 文化・スポーツ しごと・産業 イベント情報 ホーム 健康・福祉 高齢者支援 介護保険 軽度者に対する福祉用具貸与の例外給付 軽度者に対する福祉用具貸与の例外給付 更新日：2019/9/2 軽度者に対する福祉用具貸与については、その状態像からみて使用
760	37	30	三股町	介護給付費過誤申立依頼書	https://www.town.mimata.lg.jp/contents/692.html	介護給付費過誤申立依頼書 - 三股町公式ホームページ 本文へスキップします。 総合トップ 三股町観光ホームページ 施設の予約状況確認 三股町立文化会館 三股町立図書館 みまた～ん.com 情報交流センター ～あつまい～ 特設サイト 総合トップ 三股町観光ホームページ 施設の予約状況確認 三股町立文化会館 三股町立図書館 みまた～ん.com 情報交流センター ～あつまい～ 文字サイズ 中 大 Translation くらし・手続き 子育て・教育 健康・福祉 文化・スポーツ しごと・産業 イベント情報 ホーム 健康・福祉 高齢者支援 介護保険 介護給付費過誤申立依頼書 介護給付費過誤申立依頼書 更新日：2019/9/2 介護給付費の請求について過誤申立する際の様式です。 提出部数 １部 提出期限 ・通常過誤 毎月１
768	37	30	三股町	居宅介護支援事業者の新規指定・更新・変更等について	https://www.town.mimata.lg.jp/contents/749.html	居宅介護支援事業者の新規指定・更新・変更等について - 三股町公式ホームページ 本文へスキップします。 総合トップ 三股町観光ホームページ 施設の予約状況確認 三股町立文化会館 三股町立図書館 みまた～ん.com 情報交流センター ～あつまい～ 特設サイト 総合トップ 三股町観光ホームページ 施設の予約状況確認 三股町立文化会館 三股町立図書館 みまた～ん.com 情報交流センター ～あつまい～ 文字サイズ 中 大 Translation くらし・手続き 子育て・教育 健康・福祉 文化・スポーツ しごと・産業 イベント情報 ホーム 健康・福祉 高齢者支援 介護保険 居宅介護支援事業者の新規指定・更新・変更等について 居宅介護支援事業者の新規指定・更新・変更等について 更新日：2025/3/27 １．新規指定申請
769	37	30	三股町	居宅介護支援事業所に係る特定事業所集中減算について	https://www.town.mimata.lg.jp/contents/782.html	居宅介護支援事業所に係る特定事業所集中減算について - 三股町公式ホームページ 本文へスキップします。 総合トップ 三股町観光ホームページ 施設の予約状況確認 三股町立文化会館 三股町立図書館 みまた～ん.com 情報交流センター ～あつまい～ 特設サイト 総合トップ 三股町観光ホームページ 施設の予約状況確認 三股町立文化会館 三股町立図書館 みまた～ん.com 情報交流センター ～あつまい～ 文字サイズ 中 大 Translation くらし・手続き 子育て・教育 健康・福祉 文化・スポーツ しごと・産業 イベント情報 ホーム 健康・福祉 高齢者支援 介護保険 居宅介護支援事業所に係る特定事業所集中減算について 居宅介護支援事業所に係る特定事業所集中減算について 更新日：2020/2/13 特定事業所集中減
771	37	30	三股町	三股町スポーツ・文化合宿補助金	https://www.town.mimata.lg.jp/contents/832.html	三股町スポーツ・文化合宿補助金 - 三股町公式ホームページ 本文へスキップします。 総合トップ 三股町観光ホームページ 施設の予約状況確認 三股町立文化会館 三股町立図書館 みまた～ん.com 情報交流センター ～あつまい～ 特設サイト 総合トップ 三股町観光ホームページ 施設の予約状況確認 三股町立文化会館 三股町立図書館 みまた～ん.com 情報交流センター ～あつまい～ 文字サイズ 中 大 Translation くらし・手続き 子育て・教育 健康・福祉 文化・スポーツ しごと・産業 イベント情報 ホーム 文化・スポーツ 合宿補助金 三股町スポーツ・文化合宿補助金 三股町スポーツ・文化合宿補助金 更新日：2020/4/7 三股町スポーツ・文化合宿補助金 三股町は、町内に宿泊して合宿を実施するスポーツ・文化
782	37	30	三股町	住民税非課税世帯等に対する臨時特別給付金について	https://www.town.mimata.lg.jp/contents/1365.html	住民税非課税世帯等に対する臨時特別給付金について - 三股町公式ホームページ 本文へスキップします。 総合トップ 三股町観光ホームページ 施設の予約状況確認 三股町立文化会館 三股町立図書館 みまた～ん.com 情報交流センター ～あつまい～ 特設サイト 総合トップ 三股町観光ホームページ 施設の予約状況確認 三股町立文化会館 三股町立図書館 みまた～ん.com 情報交流センター ～あつまい～ 文字サイズ 中 大 Translation くらし・手続き 子育て・教育 健康・福祉 文化・スポーツ しごと・産業 イベント情報 ホーム くらし・手続き 新型コロナウイルス感染症に関する情報 給付金・補助金関係 住民税非課税世帯等に対する臨時特別給付金について 住民税非課税世帯等に対する臨時特別給付金について 更新日：2
785	37	30	三股町	高齢者の補聴器購入の補助をします。	https://www.town.mimata.lg.jp/contents/1432.html	高齢者の補聴器購入の補助をします。 - 三股町公式ホームページ 本文へスキップします。 総合トップ 三股町観光ホームページ 施設の予約状況確認 三股町立文化会館 三股町立図書館 みまた～ん.com 情報交流センター ～あつまい～ 特設サイト 総合トップ 三股町観光ホームページ 施設の予約状況確認 三股町立文化会館 三股町立図書館 みまた～ん.com 情報交流センター ～あつまい～ 文字サイズ 中 大 Translation くらし・手続き 子育て・教育 健康・福祉 文化・スポーツ しごと・産業 イベント情報 ホーム 健康・福祉 高齢者支援 高齢者福祉 高齢者の補聴器購入の補助をします。 高齢者の補聴器購入の補助をします。 更新日：2025/4/1 高齢者の補聴器購入の補助をします。 聴力低下へ早期に対応し、認知
788	37	30	三股町	介護給付費通知（介護給付費のお知らせ）の廃止について	https://www.town.mimata.lg.jp/contents/1504.html	介護給付費通知（介護給付費のお知らせ）の廃止について - 三股町公式ホームページ 本文へスキップします。 総合トップ 三股町観光ホームページ 施設の予約状況確認 三股町立文化会館 三股町立図書館 みまた～ん.com 情報交流センター ～あつまい～ 特設サイト 総合トップ 三股町観光ホームページ 施設の予約状況確認 三股町立文化会館 三股町立図書館 みまた～ん.com 情報交流センター ～あつまい～ 文字サイズ 中 大 Translation くらし・手続き 子育て・教育 健康・福祉 文化・スポーツ しごと・産業 イベント情報 ホーム 健康・福祉 高齢者支援 介護保険 介護給付費通知（介護給付費のお知らせ）の廃止について 介護給付費通知（介護給付費のお知らせ）の廃止について 更新日：2022/8/3 「給付費通知
791	37	30	三股町	障がい者（児）の日常生活用具給付事業の内容を拡充しました	https://www.town.mimata.lg.jp/contents/1632.html	障がい者（児）の日常生活用具給付事業の内容を拡充しました - 三股町公式ホームページ 本文へスキップします。 総合トップ 三股町観光ホームページ 施設の予約状況確認 三股町立文化会館 三股町立図書館 みまた～ん.com 情報交流センター ～あつまい～ 特設サイト 総合トップ 三股町観光ホームページ 施設の予約状況確認 三股町立文化会館 三股町立図書館 みまた～ん.com 情報交流センター ～あつまい～ 文字サイズ 中 大 Translation くらし・手続き 子育て・教育 健康・福祉 文化・スポーツ しごと・産業 イベント情報 ホーム 健康・福祉 障がい者支援 補装具・日常生活用具 障がい者（児）の日常生活用具給付事業の内容を拡充しました 障がい者（児）の日常生活用具給付事業の内容を拡充しました 更新日：20
793	35	28	三股町	高齢者運転免許証自主返納支援事業について	https://www.town.mimata.lg.jp/contents/824.html	高齢者運転免許証自主返納支援事業について - 三股町公式ホームページ 本文へスキップします。 総合トップ 三股町観光ホームページ 施設の予約状況確認 三股町立文化会館 三股町立図書館 みまた～ん.com 情報交流センター ～あつまい～ 特設サイト 総合トップ 三股町観光ホームページ 施設の予約状況確認 三股町立文化会館 三股町立図書館 みまた～ん.com 情報交流センター ～あつまい～ 文字サイズ 中 大 Translation くらし・手続き 子育て・教育 健康・福祉 文化・スポーツ しごと・産業 イベント情報 ホーム くらし・手続き 交通 コミュニティバス（くいまーる） 高齢者運転免許証自主返納支援事業について 高齢者運転免許証自主返納支援事業について 更新日：2025/4/1 町は、運転に不安のある高齢者
