org	title	url	originalScore	rescore	snippet
さつま町	安田 慎矢さん	https://www.satsuma-net.jp/teiju/shiru/machi_hito_koe/5928.html	27	38	安田 慎矢さん／さつま町公式ホームページ スマートフォン版を表示 本文へ 文字サイズ 背景色変更 Foreign Language English 中文（簡体） 中文（繁体） ベトナム語 日本語 Go 知る 暮らす 働く 育てる 移住支援 空き家 空き店舗 検索 メニュー 知る 暮らす 働く 育てる 移住支援 空き家 空き店舗 文字サイズ 背景色変更 Foreign Language English 中文（簡体） 中文（繁体） ベトナム語 日本語 Go PC版を表示 キーワードで探す 現在のページ ホーム 移住定住サイト 知る まちの人の声 安田 慎矢さん 安田 慎矢さん Tweet 更新日：2023年04月06日 【取材対象者】 安田 慎矢（やすだ しんや）さん 【取材対象店舗】 居酒屋 慎-Shin- さつ
三島村	ゴミ･家電処分について	https://mishimamura.com/toumin/gomi/	18	37	ゴミ･家電処分について | 鹿児島県三島村 コロナウィルス感染拡大防止の 徹底について --> 島民の皆さん For islanders 子育て支援 「冒険ランドいおうじま」の今後の活用等について 三島村さくらねこ無料不妊手術事業（行政枠）について 農業委員会から 後期高齢者医療制度 国民健康保険制度 介護保険について 申請書いろいろ 社会保障･税番号(マイナンバー)制度 戸籍･住民の手続き【戸籍届出・住民票・証明書】 税金 公共施設 ゴミ･家電処分について 防災 年金について 議会だより 福祉 広報みしま 補助金・事業 検診 準住民割引カード･準住民割引許可書 三島村自動車航送運賃助成事業 教育・文化・歴史 Education, Culture and History 三島村の行政 Government of
三島村	戸籍の届出について	https://mishimamura.com/toumin/syoumei/%e6%88%b8%e7%b1%8d%e3%81%ae%e5%b1%8a%e5%87%ba%e3%81%ab%e3%81%a4%e3%81%84%e3%81%a6/	18	37	戸籍の届出について | 鹿児島県三島村 コロナウィルス感染拡大防止の 徹底について --> 島民の皆さん For islanders 子育て支援 「冒険ランドいおうじま」の今後の活用等について 三島村さくらねこ無料不妊手術事業（行政枠）について 農業委員会から 後期高齢者医療制度 国民健康保険制度 介護保険について 申請書いろいろ 社会保障･税番号(マイナンバー)制度 戸籍･住民の手続き【戸籍届出・住民票・証明書】 税金 公共施設 ゴミ･家電処分について 防災 年金について 議会だより 福祉 広報みしま 補助金・事業 検診 準住民割引カード･準住民割引許可書 三島村自動車航送運賃助成事業 教育・文化・歴史 Education, Culture and History 三島村の行政 Government of M
十島村	国民健康保険 十島村役場公式サイト	https://www.tokara.jp/life/hoken/	26	37	国民健康保険 十島村役場公式サイト 文字サイズ 標準 拡大 背景色 白 黒 黄 English サイトマップ English サイトマップ 暮らし 戸籍・住民票・証明書 マイナンバー制度・住基カード 税金 国民健康保険 後期高齢者医療 転入・転出・転居 各種申請ダウンロード 水道 農林水産業 求人情報 防災情報 相談窓口 健康・医療・福祉 健康・医療 障害者福祉 高齢者福祉 介護保険 児童福祉 子育て支援 妊娠・出産 教育・文化・スポーツ 教育 ・十島村山海留学制度 文化・スポーツ 観光・定住希望の方へ とっておき観光ばなし 全島アーカイブ 口之島 中之島 諏訪之瀬島 平島 悪石島 小宝島 宝島 観光ガイドのご紹介 島めぐり 島めぐり（観光地案内） 口之島 中之島 諏訪之瀬島 平島 悪石島 小宝島 宝島 特産品
湧水町	住民税務課	https://www.town.yusui.kagoshima.jp/soshiki/29/	26	37	住民税務課 - 湧水町ホームページ ページの先頭です。 メニューを飛ばして本文へ スマートフォン表示 メニュー 検索 本文へ ご利用ガイド サイトマップ Foreign Language 文字サイズ・色合い変更 文字サイズ 標準 拡大 背景色変更 白 黒 青 閉じる くらしの情報 しごとの情報 観光情報 町政情報 キーワード検索 Googleカスタム検索 ページID検索 ページID検索とは カテゴリからさがす 組織でさがす 地図でさがす カレンダーでさがす フロントページ > 組織で探す > 住民税務課 カウントダウンリンク あと14日 --> 本文 住民税務課 新着情報 新着情報のRSS 新着情報の一覧 2026年6月15日更新 税関係証明書の申請について 2026年6月15日更新 マイナンバーカード申請等の
さつま町	さつま町福祉人材資格取得等支援事業	https://www.satsuma-net.jp/kenko_fukushi/kaigohoken/4/8371.html	30	36	さつま町福祉人材資格取得等支援事業／さつま町公式ホームページ スマートフォン版を表示 本文へ 文字サイズ 背景色変更 Foreign Language English 中文（簡体） 中文（繁体） ベトナム語 日本語 翻訳 くらし・手続き 健康・福祉 子育て・学び しごと・産業 防災・安全 町のすがた メニュー 災害の備え 休日当番医 イベント 閉じる くらし・手続き 健康・福祉 子育て・学び しごと・産業 防災・安全 町のすがた ごみ出し検索 よくある質問 文字サイズ 背景色変更 Foreign Language English 中文（簡体） 中文（繁体） ベトナム語 日本語 翻訳 キーワードで探す PC版で見る 現在の位置 ホーム 健康・福祉 介護保険 事業者向け さつま町福祉人材資格取得等支援事業 さつま町
さつま町	高齢者地域支え合いグループポイント事業	https://www.satsuma-net.jp/kenko_fukushi/koreishashien/1/3714.html	30	36	高齢者地域支え合いグループポイント事業／さつま町公式ホームページ スマートフォン版を表示 本文へ 文字サイズ 背景色変更 Foreign Language English 中文（簡体） 中文（繁体） ベトナム語 日本語 翻訳 くらし・手続き 健康・福祉 子育て・学び しごと・産業 防災・安全 町のすがた メニュー 災害の備え 休日当番医 イベント 閉じる くらし・手続き 健康・福祉 子育て・学び しごと・産業 防災・安全 町のすがた ごみ出し検索 よくある質問 文字サイズ 背景色変更 Foreign Language English 中文（簡体） 中文（繁体） ベトナム語 日本語 翻訳 キーワードで探す PC版で見る 現在の位置 ホーム 健康・福祉 高齢者支援 地域支援事業 高齢者地域支え合いグループポイント事
さつま町	高齢者元気度アップ・ポイント事業	https://www.satsuma-net.jp/kenko_fukushi/koreishashien/1/3715.html	30	36	高齢者元気度アップ・ポイント事業／さつま町公式ホームページ スマートフォン版を表示 本文へ 文字サイズ 背景色変更 Foreign Language English 中文（簡体） 中文（繁体） ベトナム語 日本語 翻訳 くらし・手続き 健康・福祉 子育て・学び しごと・産業 防災・安全 町のすがた メニュー 災害の備え 休日当番医 イベント 閉じる くらし・手続き 健康・福祉 子育て・学び しごと・産業 防災・安全 町のすがた ごみ出し検索 よくある質問 文字サイズ 背景色変更 Foreign Language English 中文（簡体） 中文（繁体） ベトナム語 日本語 翻訳 キーワードで探す PC版で見る 現在の位置 ホーム 健康・福祉 高齢者支援 地域支援事業 高齢者元気度アップ・ポイント事業 高齢者元
さつま町	地域生活支援事業	https://www.satsuma-net.jp/kenko_fukushi/shogaishashien/1/3770.html	30	36	地域生活支援事業／さつま町公式ホームページ スマートフォン版を表示 本文へ 文字サイズ 背景色変更 Foreign Language English 中文（簡体） 中文（繁体） ベトナム語 日本語 翻訳 くらし・手続き 健康・福祉 子育て・学び しごと・産業 防災・安全 町のすがた メニュー 災害の備え 休日当番医 イベント 閉じる くらし・手続き 健康・福祉 子育て・学び しごと・産業 防災・安全 町のすがた ごみ出し検索 よくある質問 文字サイズ 背景色変更 Foreign Language English 中文（簡体） 中文（繁体） ベトナム語 日本語 翻訳 キーワードで探す PC版で見る 現在の位置 ホーム 健康・福祉 障がい者支援 サービス・相談 地域生活支援事業 地域生活支援事業 Tweet 更新日
さつま町	各種届出書	https://www.satsuma-net.jp/kenko_fukushi/kaigohoken/4/3497.html	25	36	各種届出書／さつま町公式ホームページ スマートフォン版を表示 本文へ 文字サイズ 背景色変更 Foreign Language English 中文（簡体） 中文（繁体） ベトナム語 日本語 翻訳 くらし・手続き 健康・福祉 子育て・学び しごと・産業 防災・安全 町のすがた メニュー 災害の備え 休日当番医 イベント 閉じる くらし・手続き 健康・福祉 子育て・学び しごと・産業 防災・安全 町のすがた ごみ出し検索 よくある質問 文字サイズ 背景色変更 Foreign Language English 中文（簡体） 中文（繁体） ベトナム語 日本語 翻訳 キーワードで探す PC版で見る 現在の位置 ホーム 健康・福祉 介護保険 事業者向け 各種届出書 各種届出書 Tweet 更新日：2026年05月01日
湧水町	妊娠・出産	https://www.town.yusui.kagoshima.jp/life/1/1/4/	25	36	妊娠・出産 - 湧水町ホームページ ページの先頭です。 メニューを飛ばして本文へ スマートフォン表示 メニュー 検索 本文へ ご利用ガイド サイトマップ Foreign Language 文字サイズ・色合い変更 文字サイズ 標準 拡大 背景色変更 白 黒 青 閉じる くらしの情報 しごとの情報 観光情報 町政情報 キーワード検索 Googleカスタム検索 ページID検索 ページID検索とは カテゴリからさがす 組織でさがす 地図でさがす カレンダーでさがす フロントページ > 分類でさがす > 分類でさがす > くらしの情報 > --> 妊娠・出産 カウントダウンリンク あと14日 --> 本文 妊娠・出産 お知らせ 2026年6月29日更新 出産育児一時金 2026年5月21日更新 出産サポート119～妊婦情
